row_numb,name,address/location,cusion,rate(ing)
21399,restaurant #21399,"NY, 233 street, 252",Chinese,3
21400,restaurant #21400,"NY, 132 street, 290",Chinese,2
21401,restaurant #21401,"NY, 178 street, 317",Italian,1
21402,restaurant #21402,"NY, 255 street, 96",Italian,4
21403,restaurant #21403,"NY, 155 street, 366",Italian,2
21404,restaurant #21404,"NY, 10 street, 105",Traditional,4
21405,restaurant #21405,"NY, 165 street, 287",Italian,3
21406,restaurant #21406,"NY, 174 street, 324",Italian,4
21407,restaurant #21407,"NY, 50 street, 66",Italian,1
21408,restaurant #21408,"NY, 191 street, 291",Italian,5
21409,restaurant #21409,"NY, 94 street, 564",Italian,1
21410,restaurant #21410,"NY, 24 street, 46",Traditional,2
21411,restaurant #21411,"NY, 193 street, 564",Chinese,5
21412,restaurant #21412,"NY, 139 street, 454",Italian,5
21413,restaurant #21413,"NY, 74 street, 224",Traditional,1
21414,restaurant #21414,"NY, 110 street, 72",Traditional,4
21415,restaurant #21415,"NY, 87 street, 483",Chinese,5
21416,restaurant #21416,"NY, 32 street, 435",Traditional,1
21417,restaurant #21417,"NY, 8 street, 348",Chinese,1
21418,restaurant #21418,"NY, 67 street, 507",Traditional,5
21419,restaurant #21419,"NY, 238 street, 413",Italian,1
21420,restaurant #21420,"NY, 261 street, 358",Italian,4
21421,restaurant #21421,"NY, 257 street, 396",Traditional,4
21422,restaurant #21422,"NY, 40 street, 24",Traditional,4
21423,restaurant #21423,"NY, 98 street, 541",Chinese,5
21424,restaurant #21424,"NY, 222 street, 300",Chinese,2
21425,restaurant #21425,"NY, 138 street, 392",Chinese,3
21426,restaurant #21426,"NY, 214 street, 291",Italian,2
21427,restaurant #21427,"NY, 140 street, 362",Traditional,4
21428,restaurant #21428,"NY, 211 street, 222",Italian,3
21429,restaurant #21429,"NY, 100 street, 599",Italian,2
21430,restaurant #21430,"NY, 63 street, 102",Chinese,3
21431,restaurant #21431,"NY, 118 street, 19",Traditional,3
21432,restaurant #21432,"NY, 228 street, 354",Chinese,2
21433,restaurant #21433,"NY, 196 street, 94",Traditional,4
21434,restaurant #21434,"NY, 134 street, 453",Chinese,4
21435,restaurant #21435,"NY, 266 street, 566",Italian,3
21436,restaurant #21436,"NY, 162 street, 571",Traditional,1
21437,restaurant #21437,"NY, 17 street, 41",Traditional,5
21438,restaurant #21438,"NY, 8 street, 591",Italian,5
21439,restaurant #21439,"NY, 49 street, 24",Chinese,3
21440,restaurant #21440,"NY, 203 street, 452",Italian,4
21441,restaurant #21441,"NY, 157 street, 175",Traditional,3
21442,restaurant #21442,"NY, 2 street, 592",Chinese,2
21443,restaurant #21443,"NY, 7 street, 216",Chinese,2
21444,restaurant #21444,"NY, 109 street, 64",Traditional,5
21445,restaurant #21445,"NY, 212 street, 578",Italian,5
21446,restaurant #21446,"NY, 123 street, 395",Chinese,4
21447,restaurant #21447,"NY, 97 street, 545",Traditional,4
21448,restaurant #21448,"NY, 105 street, 452",Chinese,4
21449,restaurant #21449,"NY, 22 street, 582",Italian,3
21450,restaurant #21450,"NY, 163 street, 341",Traditional,1
21451,restaurant #21451,"NY, 183 street, 8",Chinese,2
21452,restaurant #21452,"NY, 17 street, 588",Chinese,3
21453,restaurant #21453,"NY, 113 street, 561",Chinese,1
21454,restaurant #21454,"NY, 22 street, 48",Italian,3
21455,restaurant #21455,"NY, 33 street, 105",Italian,5
21456,restaurant #21456,"NY, 89 street, 256",Chinese,3
21457,restaurant #21457,"NY, 44 street, 555",Italian,5
21458,restaurant #21458,"NY, 203 street, 367",Italian,4
21459,restaurant #21459,"NY, 263 street, 242",Traditional,1
21460,restaurant #21460,"NY, 224 street, 521",Chinese,5
21461,restaurant #21461,"NY, 245 street, 592",Chinese,4
21462,restaurant #21462,"NY, 83 street, 163",Traditional,3
21463,restaurant #21463,"NY, 96 street, 184",Chinese,2
21464,restaurant #21464,"NY, 145 street, 170",Chinese,5
21465,restaurant #21465,"NY, 217 street, 543",Italian,1
21466,restaurant #21466,"NY, 2 street, 151",Traditional,5
21467,restaurant #21467,"NY, 21 street, 253",Traditional,1
21468,restaurant #21468,"NY, 68 street, 463",Italian,2
21469,restaurant #21469,"NY, 178 street, 485",Chinese,2
21470,restaurant #21470,"NY, 25 street, 432",Chinese,4
21471,restaurant #21471,"NY, 191 street, 335",Traditional,1
21472,restaurant #21472,"NY, 182 street, 86",Italian,5
21473,restaurant #21473,"NY, 239 street, 290",Traditional,1
21474,restaurant #21474,"NY, 205 street, 75",Italian,1
21475,restaurant #21475,"NY, 88 street, 81",Chinese,2
21476,restaurant #21476,"NY, 13 street, 142",Traditional,5
21477,restaurant #21477,"NY, 268 street, 340",Italian,2
21478,restaurant #21478,"NY, 212 street, 68",Italian,5
21479,restaurant #21479,"NY, 186 street, 478",Traditional,4
21480,restaurant #21480,"NY, 173 street, 181",Traditional,2
21481,restaurant #21481,"NY, 85 street, 568",Italian,1
21482,restaurant #21482,"NY, 52 street, 302",Italian,1
21483,restaurant #21483,"NY, 149 street, 467",Traditional,1
21484,restaurant #21484,"NY, 113 street, 589",Traditional,5
21485,restaurant #21485,"NY, 15 street, 24",Italian,3
21486,restaurant #21486,"NY, 124 street, 597",Chinese,3
21487,restaurant #21487,"NY, 126 street, 482",Italian,5
21488,restaurant #21488,"NY, 215 street, 447",Chinese,3
21489,restaurant #21489,"NY, 243 street, 479",Chinese,4
21490,restaurant #21490,"NY, 53 street, 348",Chinese,5
21491,restaurant #21491,"NY, 104 street, 293",Italian,5
21492,restaurant #21492,"NY, 76 street, 486",Chinese,1
21493,restaurant #21493,"NY, 206 street, 356",Traditional,2
21494,restaurant #21494,"NY, 104 street, 491",Italian,3
21495,restaurant #21495,"NY, 197 street, 326",Traditional,2
21496,restaurant #21496,"NY, 97 street, 531",Chinese,2
21497,restaurant #21497,"NY, 121 street, 207",Italian,4
21498,restaurant #21498,"NY, 129 street, 261",Traditional,1
21499,restaurant #21499,"NY, 238 street, 144",Traditional,3
21500,restaurant #21500,"NY, 267 street, 181",Chinese,4
21501,restaurant #21501,"NY, 61 street, 313",Italian,2
21502,restaurant #21502,"NY, 4 street, 557",Traditional,4
21503,restaurant #21503,"NY, 55 street, 548",Traditional,3
21504,restaurant #21504,"NY, 138 street, 202",Chinese,2
21505,restaurant #21505,"NY, 182 street, 539",Chinese,1
21506,restaurant #21506,"NY, 151 street, 81",Italian,1
21507,restaurant #21507,"NY, 11 street, 309",Traditional,1
21508,restaurant #21508,"NY, 251 street, 481",Traditional,2
21509,restaurant #21509,"NY, 60 street, 125",Chinese,4
21510,restaurant #21510,"NY, 18 street, 559",Italian,3
21511,restaurant #21511,"NY, 88 street, 270",Chinese,1
21512,restaurant #21512,"NY, 187 street, 137",Traditional,3
21513,restaurant #21513,"NY, 84 street, 29",Chinese,3
21514,restaurant #21514,"NY, 16 street, 311",Traditional,2
21515,restaurant #21515,"NY, 194 street, 123",Traditional,4
21516,restaurant #21516,"NY, 170 street, 109",Italian,3
21517,restaurant #21517,"NY, 26 street, 402",Italian,4
21518,restaurant #21518,"NY, 42 street, 595",Italian,1
21519,restaurant #21519,"NY, 129 street, 321",Italian,1
21520,restaurant #21520,"NY, 154 street, 332",Italian,2
21521,restaurant #21521,"NY, 4 street, 337",Chinese,1
21522,restaurant #21522,"NY, 223 street, 72",Italian,1
21523,restaurant #21523,"NY, 101 street, 125",Traditional,4
21524,restaurant #21524,"NY, 205 street, 534",Chinese,3
21525,restaurant #21525,"NY, 206 street, 547",Italian,4
21526,restaurant #21526,"NY, 134 street, 320",Italian,1
21527,restaurant #21527,"NY, 115 street, 326",Traditional,4
21528,restaurant #21528,"NY, 61 street, 29",Chinese,5
21529,restaurant #21529,"NY, 128 street, 217",Chinese,4
21530,restaurant #21530,"NY, 85 street, 462",Traditional,4
21531,restaurant #21531,"NY, 69 street, 167",Traditional,3
21532,restaurant #21532,"NY, 158 street, 476",Italian,1
21533,restaurant #21533,"NY, 29 street, 397",Chinese,2
21534,restaurant #21534,"NY, 49 street, 509",Italian,3
21535,restaurant #21535,"NY, 90 street, 292",Traditional,5
21536,restaurant #21536,"NY, 5 street, 65",Traditional,2
21537,restaurant #21537,"NY, 91 street, 67",Italian,2
21538,restaurant #21538,"NY, 241 street, 207",Chinese,1
21539,restaurant #21539,"NY, 114 street, 348",Traditional,4
21540,restaurant #21540,"NY, 101 street, 181",Traditional,3
21541,restaurant #21541,"NY, 133 street, 556",Italian,4
21542,restaurant #21542,"NY, 138 street, 72",Chinese,5
21543,restaurant #21543,"NY, 254 street, 371",Traditional,2
21544,restaurant #21544,"NY, 173 street, 145",Traditional,1
21545,restaurant #21545,"NY, 89 street, 533",Chinese,3
21546,restaurant #21546,"NY, 88 street, 111",Chinese,3
21547,restaurant #21547,"NY, 41 street, 281",Italian,2
21548,restaurant #21548,"NY, 63 street, 157",Italian,1
21549,restaurant #21549,"NY, 183 street, 551",Italian,2
21550,restaurant #21550,"NY, 244 street, 213",Italian,5
21551,restaurant #21551,"NY, 87 street, 310",Italian,5
21552,restaurant #21552,"NY, 233 street, 336",Traditional,4
21553,restaurant #21553,"NY, 50 street, 279",Italian,5
21554,restaurant #21554,"NY, 59 street, 400",Traditional,4
21555,restaurant #21555,"NY, 68 street, 598",Chinese,4
21556,restaurant #21556,"NY, 241 street, 100",Chinese,5
21557,restaurant #21557,"NY, 221 street, 485",Italian,5
21558,restaurant #21558,"NY, 231 street, 434",Chinese,4
21559,restaurant #21559,"NY, 232 street, 80",Traditional,1
21560,restaurant #21560,"NY, 129 street, 477",Italian,3
21561,restaurant #21561,"NY, 209 street, 411",Chinese,5
21562,restaurant #21562,"NY, 180 street, 261",Chinese,5
21563,restaurant #21563,"NY, 194 street, 386",Chinese,1
21564,restaurant #21564,"NY, 247 street, 74",Italian,3
21565,restaurant #21565,"NY, 248 street, 506",Chinese,5
21566,restaurant #21566,"NY, 132 street, 488",Italian,2
21567,restaurant #21567,"NY, 197 street, 194",Italian,1
21568,restaurant #21568,"NY, 251 street, 214",Chinese,2
21569,restaurant #21569,"NY, 5 street, 258",Italian,2
21570,restaurant #21570,"NY, 207 street, 481",Italian,3
21571,restaurant #21571,"NY, 76 street, 454",Italian,1
21572,restaurant #21572,"NY, 239 street, 67",Traditional,3
21573,restaurant #21573,"NY, 80 street, 182",Chinese,3
21574,restaurant #21574,"NY, 40 street, 175",Chinese,5
21575,restaurant #21575,"NY, 170 street, 207",Traditional,2
21576,restaurant #21576,"NY, 36 street, 561",Chinese,1
21577,restaurant #21577,"NY, 20 street, 417",Italian,4
21578,restaurant #21578,"NY, 124 street, 479",Traditional,3
21579,restaurant #21579,"NY, 94 street, 140",Italian,1
21580,restaurant #21580,"NY, 268 street, 28",Italian,2
21581,restaurant #21581,"NY, 159 street, 483",Traditional,5
21582,restaurant #21582,"NY, 155 street, 284",Chinese,5
21583,restaurant #21583,"NY, 15 street, 494",Traditional,4
21584,restaurant #21584,"NY, 2 street, 68",Italian,4
21585,restaurant #21585,"NY, 60 street, 151",Traditional,4
21586,restaurant #21586,"NY, 38 street, 234",Traditional,3
21587,restaurant #21587,"NY, 217 street, 548",Traditional,5
21588,restaurant #21588,"NY, 160 street, 59",Chinese,3
21589,restaurant #21589,"NY, 191 street, 276",Chinese,2
21590,restaurant #21590,"NY, 35 street, 186",Traditional,3
21591,restaurant #21591,"NY, 206 street, 422",Italian,4
21592,restaurant #21592,"NY, 39 street, 326",Italian,5
21593,restaurant #21593,"NY, 15 street, 250",Chinese,4
21594,restaurant #21594,"NY, 177 street, 212",Traditional,3
21595,restaurant #21595,"NY, 52 street, 114",Italian,4
21596,restaurant #21596,"NY, 51 street, 488",Italian,5
21597,restaurant #21597,"NY, 88 street, 224",Italian,3
21598,restaurant #21598,"NY, 165 street, 167",Traditional,2
21599,restaurant #21599,"NY, 214 street, 398",Chinese,3
21600,restaurant #21600,"NY, 65 street, 84",Italian,4
21601,restaurant #21601,"NY, 107 street, 248",Italian,4
21602,restaurant #21602,"NY, 6 street, 184",Italian,3
21603,restaurant #21603,"NY, 219 street, 216",Chinese,3
21604,restaurant #21604,"NY, 99 street, 314",Italian,5
21605,restaurant #21605,"NY, 105 street, 596",Italian,2
21606,restaurant #21606,"NY, 31 street, 410",Traditional,3
21607,restaurant #21607,"NY, 191 street, 298",Italian,1
21608,restaurant #21608,"NY, 180 street, 487",Chinese,4
21609,restaurant #21609,"NY, 128 street, 499",Italian,2
21610,restaurant #21610,"NY, 154 street, 248",Chinese,3
21611,restaurant #21611,"NY, 29 street, 110",Chinese,2
21612,restaurant #21612,"NY, 41 street, 315",Traditional,1
21613,restaurant #21613,"NY, 22 street, 483",Traditional,1
21614,restaurant #21614,"NY, 127 street, 524",Chinese,2
21615,restaurant #21615,"NY, 102 street, 593",Italian,3
21616,restaurant #21616,"NY, 202 street, 140",Chinese,1
21617,restaurant #21617,"NY, 233 street, 411",Italian,4
21618,restaurant #21618,"NY, 221 street, 137",Chinese,1
21619,restaurant #21619,"NY, 15 street, 97",Traditional,5
21620,restaurant #21620,"NY, 94 street, 337",Chinese,4
21621,restaurant #21621,"NY, 229 street, 531",Italian,3
21622,restaurant #21622,"NY, 199 street, 515",Italian,1
21623,restaurant #21623,"NY, 261 street, 442",Chinese,5
21624,restaurant #21624,"NY, 66 street, 87",Traditional,2
21625,restaurant #21625,"NY, 181 street, 343",Chinese,1
21626,restaurant #21626,"NY, 187 street, 132",Chinese,1
21627,restaurant #21627,"NY, 221 street, 36",Chinese,5
21628,restaurant #21628,"NY, 73 street, 47",Italian,5
21629,restaurant #21629,"NY, 232 street, 468",Chinese,3
21630,restaurant #21630,"NY, 77 street, 510",Chinese,2
21631,restaurant #21631,"NY, 128 street, 280",Italian,1
21632,restaurant #21632,"NY, 137 street, 419",Italian,2
21633,restaurant #21633,"NY, 124 street, 251",Traditional,3
21634,restaurant #21634,"NY, 157 street, 266",Chinese,4
21635,restaurant #21635,"NY, 93 street, 75",Traditional,5
21636,restaurant #21636,"NY, 120 street, 458",Italian,5
21637,restaurant #21637,"NY, 151 street, 154",Chinese,3
21638,restaurant #21638,"NY, 249 street, 120",Traditional,1
21639,restaurant #21639,"NY, 128 street, 183",Traditional,5
21640,restaurant #21640,"NY, 226 street, 194",Traditional,5
21641,restaurant #21641,"NY, 127 street, 204",Chinese,1
21642,restaurant #21642,"NY, 187 street, 527",Traditional,1
21643,restaurant #21643,"NY, 92 street, 329",Chinese,1
21644,restaurant #21644,"NY, 203 street, 530",Italian,2
21645,restaurant #21645,"NY, 175 street, 231",Chinese,2
21646,restaurant #21646,"NY, 157 street, 152",Italian,2
21647,restaurant #21647,"NY, 117 street, 323",Italian,1
21648,restaurant #21648,"NY, 137 street, 385",Italian,3
21649,restaurant #21649,"NY, 148 street, 54",Italian,5
21650,restaurant #21650,"NY, 53 street, 551",Italian,5
21651,restaurant #21651,"NY, 25 street, 381",Italian,3
21652,restaurant #21652,"NY, 133 street, 536",Traditional,3
21653,restaurant #21653,"NY, 24 street, 283",Italian,5
21654,restaurant #21654,"NY, 30 street, 369",Chinese,1
21655,restaurant #21655,"NY, 53 street, 203",Chinese,4
21656,restaurant #21656,"NY, 12 street, 545",Traditional,4
21657,restaurant #21657,"NY, 94 street, 358",Traditional,3
21658,restaurant #21658,"NY, 201 street, 325",Chinese,5
21659,restaurant #21659,"NY, 188 street, 125",Chinese,4
21660,restaurant #21660,"NY, 253 street, 502",Chinese,3
21661,restaurant #21661,"NY, 177 street, 209",Chinese,5
21662,restaurant #21662,"NY, 161 street, 195",Traditional,4
21663,restaurant #21663,"NY, 16 street, 572",Chinese,4
21664,restaurant #21664,"NY, 30 street, 296",Traditional,4
21665,restaurant #21665,"NY, 81 street, 68",Traditional,2
21666,restaurant #21666,"NY, 205 street, 366",Italian,3
21667,restaurant #21667,"NY, 38 street, 438",Chinese,3
21668,restaurant #21668,"NY, 199 street, 19",Italian,5
21669,restaurant #21669,"NY, 112 street, 298",Italian,4
21670,restaurant #21670,"NY, 203 street, 261",Chinese,1
21671,restaurant #21671,"NY, 3 street, 530",Traditional,3
21672,restaurant #21672,"NY, 177 street, 538",Italian,3
21673,restaurant #21673,"NY, 218 street, 278",Traditional,3
21674,restaurant #21674,"NY, 13 street, 515",Chinese,5
21675,restaurant #21675,"NY, 218 street, 385",Italian,4
21676,restaurant #21676,"NY, 237 street, 324",Traditional,4
21677,restaurant #21677,"NY, 209 street, 317",Traditional,5
21678,restaurant #21678,"NY, 243 street, 307",Chinese,1
21679,restaurant #21679,"NY, 159 street, 312",Italian,3
21680,restaurant #21680,"NY, 189 street, 477",Italian,1
21681,restaurant #21681,"NY, 57 street, 524",Traditional,5
21682,restaurant #21682,"NY, 70 street, 16",Traditional,3
21683,restaurant #21683,"NY, 216 street, 260",Italian,5
21684,restaurant #21684,"NY, 133 street, 550",Italian,5
21685,restaurant #21685,"NY, 136 street, 308",Traditional,5
21686,restaurant #21686,"NY, 270 street, 320",Italian,5
21687,restaurant #21687,"NY, 226 street, 462",Chinese,3
21688,restaurant #21688,"NY, 98 street, 379",Chinese,3
21689,restaurant #21689,"NY, 7 street, 547",Traditional,4
21690,restaurant #21690,"NY, 168 street, 393",Traditional,4
21691,restaurant #21691,"NY, 190 street, 563",Italian,3
21692,restaurant #21692,"NY, 42 street, 458",Chinese,4
21693,restaurant #21693,"NY, 73 street, 388",Traditional,5
21694,restaurant #21694,"NY, 65 street, 426",Italian,2
21695,restaurant #21695,"NY, 254 street, 80",Chinese,3
21696,restaurant #21696,"NY, 147 street, 140",Italian,3
21697,restaurant #21697,"NY, 240 street, 16",Chinese,2
21698,restaurant #21698,"NY, 138 street, 28",Italian,5
21699,restaurant #21699,"NY, 45 street, 200",Italian,2
21700,restaurant #21700,"NY, 33 street, 322",Traditional,3
21701,restaurant #21701,"NY, 45 street, 467",Chinese,3
21702,restaurant #21702,"NY, 196 street, 424",Chinese,2
21703,restaurant #21703,"NY, 260 street, 462",Chinese,1
21704,restaurant #21704,"NY, 219 street, 578",Italian,1
21705,restaurant #21705,"NY, 212 street, 106",Italian,5
21706,restaurant #21706,"NY, 94 street, 526",Traditional,5
21707,restaurant #21707,"NY, 252 street, 232",Chinese,4
21708,restaurant #21708,"NY, 261 street, 104",Traditional,4
21709,restaurant #21709,"NY, 207 street, 164",Italian,5
21710,restaurant #21710,"NY, 180 street, 466",Traditional,3
21711,restaurant #21711,"NY, 55 street, 20",Chinese,4
21712,restaurant #21712,"NY, 261 street, 550",Traditional,2
21713,restaurant #21713,"NY, 13 street, 35",Traditional,3
21714,restaurant #21714,"NY, 78 street, 587",Traditional,4
21715,restaurant #21715,"NY, 181 street, 244",Italian,5
21716,restaurant #21716,"NY, 59 street, 586",Traditional,2
21717,restaurant #21717,"NY, 37 street, 441",Italian,2
21718,restaurant #21718,"NY, 195 street, 182",Chinese,3
21719,restaurant #21719,"NY, 192 street, 586",Italian,1
21720,restaurant #21720,"NY, 224 street, 386",Italian,3
21721,restaurant #21721,"NY, 158 street, 262",Italian,3
21722,restaurant #21722,"NY, 69 street, 464",Chinese,3
